기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20241,A,골목상권,3110185,용두초등학교,649916,324625,325293,69123,117557,106218,103226,108225,145570,192832,134139,72159,69476,96941,84370,92453,93185,96530,92641,91852,91536,91718
20241,A,골목상권,3110186,종암초등학교,152752,76263,76489,27072,33344,18702,21785,20781,31068,45692,33237,16485,15374,22047,19921,22066,22058,22010,22046,21463,21092,22019
20241,A,골목상권,3110187,제기동역 6번,2519132,1208269,1310863,261934,412642,414552,399549,425113,605345,632564,541611,308105,302249,415240,319365,358565,359536,360660,363283,356345,357849,362895
20241,A,골목상권,3110188,용두동신동아아파트,836242,401692,434549,82653,114507,150712,143279,140786,204304,216285,178186,101697,101106,132246,106723,119366,122635,123455,121838,120075,114181,114693
20241,A,골목상권,3110189,제기동역 1번,884205,408269,475935,108548,156007,130201,127015,125657,236777,219834,192474,116542,112749,136539,106068,126557,127980,129232,128989,126915,123370,121162
20241,A,골목상권,3110190,고대앞사거리,982516,482523,499993,160252,321067,103362,103291,111364,183178,240978,207360,126377,125049,164115,118634,138535,140731,139870,143278,136551,140637,142912
20241,A,골목상권,3110191,고려대역 6번,1576677,755886,820790,170835,633730,185920,152211,154287,279696,379605,335234,200969,203242,263917,193709,229953,233778,233565,232303,222599,213886,210592
20241,A,골목상권,3110192,동의보감타워,272627,134333,138292,15128,36742,38856,40458,44577,96863,41578,49338,50317,54951,51455,24987,37705,38346,39593,38807,39657,41763,36756
20241,A,골목상권,3110193,고려대역 4번,743703,360306,383396,76376,184285,106562,92525,92524,191432,269710,157035,70758,64160,90762,91279,105707,105453,103970,105849,102606,108027,112087
20241,A,골목상권,3110194,홍파초등학교,359916,172577,187338,36903,44110,39404,47903,66444,125152,74825,75078,50475,53897,64439,41202,51424,51388,51550,51504,51474,51252,51325
20241,A,골목상권,3110195,동대문구청,1723504,837704,885800,163520,271663,299478,271444,254338,463062,434474,362007,219429,212286,279387,215921,244449,245510,248781,243130,243105,249865,248667
20241,A,골목상권,3110196,홍릉근린공원,441927,204107,237819,46016,44585,54424,61830,72397,162674,125868,94593,49302,47997,66332,57835,63222,63054,60985,62574,62589,64194,65310
20241,A,골목상권,3110197,세종대왕기념관교차로,260417,127630,132787,23754,36641,32890,35843,42034,89254,87463,57374,24622,22130,32452,36374,37259,37336,36399,37235,36503,37074,38611
20241,A,골목상권,3110198,동대문중앙새마을금고본점,241733,121329,120403,12631,29552,28611,33077,44361,93500,37616,48211,43115,45119,44313,23358,33527,33437,35130,34124,35596,36801,33119
20241,A,골목상권,3110199,홍릉시장,274605,132281,142324,19539,27551,30096,37631,51054,108733,47973,54185,41155,42456,55854,32981,37534,37842,38637,38370,38720,41787,41717
20241,A,골목상권,3110200,동대문경찰서,380390,178622,201767,38910,37929,48529,54039,64584,136399,106067,80875,43029,42578,59815,48025,52765,52227,51073,52440,52542,58779,60565
20241,A,골목상권,3110201,전농119안전센터,137142,66843,70299,18325,16978,21582,21763,23563,34930,37827,28209,14945,14566,22698,18898,19364,19173,19109,19426,19257,20023,20790
20241,A,골목상권,3110202,전농1동주민센터(전농시장),402458,193676,208782,55689,60870,56271,61069,67021,101539,88758,81687,53595,54909,74847,48660,56080,55669,56622,56761,57543,59938,59845
20241,A,골목상권,3110203,떡전교사거리,1026336,466171,560164,101535,155010,135355,134234,155721,344480,243156,212629,133421,130308,180951,125872,144299,143194,144322,143765,143385,151362,156010
20241,A,골목상권,3110204,간데메공원,1227012,579345,647665,199405,138965,213865,218886,192457,263432,307155,249348,145785,147532,212951,164240,173563,173291,171269,171294,171357,180981,185256
20241,A,골목상권,3110205,경희대삼거리,1864432,833947,1030484,271462,732388,222259,190460,165357,282506,478559,378770,226726,216098,317855,246425,263427,269390,268671,273023,266871,262695,260354
20241,A,골목상권,3110206,텃골근린공원,1193433,575506,617927,161690,185576,170847,191013,182387,301920,358820,239956,120966,121282,185337,167071,168211,167332,161495,165761,166367,178459,185809
20241,A,골목상권,3110207,시립대앞사거리,610867,295782,315086,86300,128672,83375,84926,89975,137620,193566,133290,58588,54034,84442,86950,87004,87517,89118,87308,87469,86223,86228
20241,A,골목상권,3110208,시조사삼거리,341851,152306,189545,58325,102193,39534,41017,39667,61115,81913,71815,42523,42444,60686,42473,48305,48100,48274,48385,48173,49938,50676
20241,A,골목상권,3110209,답십리 장령당공원,319487,148817,170671,37469,48042,58666,55624,49321,70364,87335,68485,35024,34394,51193,43057,45400,44919,45418,44594,44589,46437,48130
20241,A,골목상권,3110210,서울시립대,2511896,1248961,1262935,310757,894712,331664,256225,265441,453097,741102,567941,273397,254879,352967,321609,361028,364787,361840,365077,350341,346111,362712
20241,A,골목상권,3110211,전곡마을마당공원,2260596,1074652,1185944,333975,398202,341582,346180,325272,515385,481085,439380,310881,319898,434038,275313,319336,318867,318825,320669,320641,330493,331766
20241,A,골목상권,3110212,답십리초등학교,908679,409895,498781,183039,96232,139002,159495,132289,198621,270278,181725,92613,94528,145520,124014,129024,126835,128302,127999,129359,132634,134525
20241,A,골목상권,3110213,청량초등학교,489416,219100,270316,68520,237933,53270,38291,37423,53980,123498,105943,64123,60366,78250,57234,68542,70555,70708,70141,66718,66209,76542
20241,A,골목상권,3110214,경희대후문,1431891,669196,762696,181958,742654,138628,100983,109467,158200,390936,307305,178547,165881,207101,182123,207765,214320,215800,214657,196371,189747,193231
20241,A,골목상권,3110215,회기역 1번,743885,307407,436477,73401,365009,99552,56767,62255,86900,216706,169332,78842,72807,109125,97071,104034,106081,106251,107162,103388,106377,110592
20241,A,골목상권,3110216,전농중학교,391108,179106,212001,87529,47398,49868,69847,56599,79866,66441,76385,60688,63262,81446,42888,55158,54972,54693,55115,54800,58009,58359
20241,A,골목상권,3110217,자동차부품상가,602142,315614,286528,63053,78663,112136,110413,100798,137078,135610,133032,83571,82784,98948,68196,87128,87158,86457,87761,85313,84298,84027
20241,A,골목상권,3110218,답십리사거리,1244643,564447,680196,185058,137006,198209,205021,191644,327706,370488,251391,130101,131142,196609,164913,174829,174754,170591,173708,173925,185767,191070
20241,A,골목상권,3110219,삼육보건대학교,1488706,718480,770225,158522,557036,205254,159285,155055,253555,459059,329234,156249,143838,202223,198103,211904,215675,212758,214664,204105,206045,223556
20241,A,골목상권,3110220,외대앞역 1번,1249955,576844,673110,158576,481617,151726,135029,132287,190722,294717,252299,160771,156571,224582,161011,177292,181624,181890,181485,177642,177470,172550
20241,A,골목상권,3110221,의릉,272286,131086,141200,45562,38918,26326,46319,44373,70787,64339,51030,31583,33053,52347,39933,38273,38556,39231,38736,38796,39018,39676
20241,A,골목상권,3110222,회기역 2번,50222,23746,26476,5287,18609,7426,5359,5322,8219,11629,11429,6428,6257,8615,5864,7074,7216,7191,7295,7179,7154,7113
20241,A,골목상권,3110223,군자초등학교,407790,200171,207620,29581,60176,81916,71925,65695,98498,120774,89209,46922,43110,56686,51087,58509,59577,58144,59938,58660,56274,56689
20241,A,골목상권,3110224,외대앞역 2번,561797,257053,304745,66690,141385,80478,69667,79551,124025,120391,120071,72296,74663,104628,69750,79575,79523,80384,79680,79641,82635,80362
20241,A,골목상권,3110225,촬영소사거리,222725,113616,109109,27985,20921,31791,41547,42737,57745,60074,44446,26140,27193,37650,27224,31204,31395,30297,30769,30678,33795,34585
